id,name,state_id,state_code,country_id,country_code,latitude,longitude
3215,Ruden,2057,2,15,AT,46.65833,14.77639
3231,Sachsenburg,2057,2,15,AT,46.82917,13.355
3239,Sankt Andrä,2057,2,15,AT,46.76829,14.81991
143839,Sankt Egyden an der Drau,2057,2,15,AT,46.57722,14.06167
3484,Sankt Georgen am Längsee,2057,2,15,AT,46.78061,14.43033
143840,Sankt Georgen im Lavanttal,2057,2,15,AT,46.71666667,14.91666667
143841,Sankt Jakob,2057,2,15,AT,46.54777778,14.05722222
143842,Sankt Jakob im Rosental,2057,2,15,AT,46.54777778,14.05722222
143843,Sankt Kanzian am Klopeiner See,2057,2,15,AT,46.61444444,14.57583333
3279,Sankt Leonhard,2057,2,15,AT,46.62528,13.85865
3288,Sankt Magdalen,2057,2,15,AT,46.61667,13.88333
3293,Sankt Margareten im Rosental,2057,2,15,AT,46.54417,14.42444
3301,Sankt Martin,2057,2,15,AT,46.61667,14.28333
3319,Sankt Paul im Lavanttal,2057,2,15,AT,46.70056,14.87556
3320,Sankt Peter,2057,2,15,AT,46.62978,14.34016
3332,Sankt Ruprecht,2057,2,15,AT,46.6,14.31667
3334,Sankt Stefan,2057,2,15,AT,46.8075,14.85167
143844,Sankt Stefan im Gailtal,2057,2,15,AT,46.61666667,13.51666667
143845,Sankt Urban,2057,2,15,AT,46.75027778,14.16916667
3343,Sankt Veit an der Glan,2057,2,15,AT,46.76806,14.36028
3044,Sankt Veit an der Glan District,2057,2,15,AT,46.83333,14.4
3369,Schiefling am See,2057,2,15,AT,46.60444,14.0975
3374,Schleben,2057,2,15,AT,46.62039,13.93301
3428,Seebach,2057,2,15,AT,46.61667,13.86667
3430,Seeboden,2057,2,15,AT,46.81909,13.5143
3439,Seitenberg,2057,2,15,AT,46.74801,14.08825
143848,Sirnitz,2057,2,15,AT,46.82361,14.05944
3464,Sittersdorf,2057,2,15,AT,46.54444,14.60583
3479,Spittal an der Drau,2057,2,15,AT,46.8,13.5
3048,Spittal an der Drau District,2057,2,15,AT,46.85,13.33333
3483,St. Agathen und Perau,2057,2,15,AT,46.60627,13.85615
143849,St. Andrä,2057,2,15,AT,46.76473,14.82442
143850,St. Margareten im Rosental,2057,2,15,AT,46.52498,14.416
143851,St. Paul im Lavanttal,2057,2,15,AT,46.69869,14.84877
143852,St. Stefan im Gailtal,2057,2,15,AT,46.60796,13.50973
143853,St. Urban,2057,2,15,AT,46.76128,14.16658
143854,St. Veit an der Glan,2057,2,15,AT,46.73536,14.35404
3486,St. Veiter Vorstadt,2057,2,15,AT,46.6317,14.30579
3496,Stall,2057,2,15,AT,46.89056,13.03694
3517,Steindorf am Ossiacher See,2057,2,15,AT,46.69833,14.00917
3519,Steinfeld,2057,2,15,AT,46.75812,13.24934
3526,Steuerberg,2057,2,15,AT,46.78804,14.1129
3532,Stockenboi,2057,2,15,AT,46.72611,13.52306
143857,Straßburg,2057,2,15,AT,46.89555556,14.33083333
3548,Straßburg-Stadt,2057,2,15,AT,46.89444,14.32861
143858,Suetschach,2057,2,15,AT,46.52694444,14.15638889
143859,Techelsberg,2057,2,15,AT,46.65861111,14.10194444
143860,Timenitz,2057,2,15,AT,46.68333,14.41667
3618,Trebesing,2057,2,15,AT,46.88639,13.51028
143862,Treffen,2057,2,15,AT,46.66833333,13.85555556
3620,Treibach,2057,2,15,AT,46.86667,14.46667
143863,Tschachoritsch,2057,2,15,AT,46.55352,14.21461
143864,Umberg,2057,2,15,AT,46.64833,13.9575
3649,Untere Fellach,2057,2,15,AT,46.62504,13.82681
143865,Velden am Wörther See,2057,2,15,AT,46.6125,14.04194444
3675,Velden am Wörthersee,2057,2,15,AT,46.61301,14.0413
3684,Viktring,2057,2,15,AT,46.59194,14.26917
3685,Viktringer Vorstadt,2057,2,15,AT,46.61773,14.30931
3686,Villach,2057,2,15,AT,46.61028,13.85583
3688,Villach-Innere Stadt,2057,2,15,AT,46.61275,13.84638
3054,Villach-Land District,2057,2,15,AT,46.65308,13.77287
3689,Villacher Vorstadt,2057,2,15,AT,46.62368,14.28892
3705,Völkendorf,2057,2,15,AT,46.60806,13.83153
3706,Völkermarkt,2057,2,15,AT,46.66222,14.63444
3057,Völkermarkt District,2057,2,15,AT,46.59641,14.66664
3707,Völkermarkter Vorstadt,2057,2,15,AT,46.62418,14.32081
3721,Waiern,2057,2,15,AT,46.73028,14.08194
3744,Warmbad-Judendorf,2057,2,15,AT,46.60126,13.82241
143867,Weißensee,2057,2,15,AT,46.71666667,13.3
143868,Weißenstein,2057,2,15,AT,46.68222222,13.72361111
3776,Weitensfeld,2057,2,15,AT,46.84743,14.19213
143866,Weitensfeld im Gurktal,2057,2,15,AT,46.84861111,14.19166667
3794,Wernberg,2057,2,15,AT,46.61667,13.93333
3833,Winklern,2057,2,15,AT,46.87361,12.87472
3854,Wölfnitz,2057,2,15,AT,46.66639,14.25806
3842,Wolfsberg,2057,2,15,AT,46.84056,14.84417
3061,Wolfsberg District,2057,2,15,AT,46.83333,14.83333
3849,Wudmath,2057,2,15,AT,46.59634,13.98067
143871,Zell,2057,2,15,AT,46.47222222,14.38888889
1602,Absdorf,2065,3,15,AT,48.40021,15.97874
1606,Achau,2065,3,15,AT,48.08026,16.38611
1608,Aderklaa,2065,3,15,AT,48.28333,16.53333
1614,Aggsbach,2065,3,15,AT,48.29404,15.40382
1627,Alland,2065,3,15,AT,48.05829,16.07901
1628,Allentsteig,2065,3,15,AT,48.69725,15.32756
1633,Allhartsberg,2065,3,15,AT,48.02633,14.79009
1638,Altenburg,2065,3,15,AT,48.64765,15.59295
1639,Altendorf,2065,3,15,AT,47.65,16.01667
1641,Altenmarkt an der Triesting,2065,3,15,AT,48.01553,15.99661
1647,Altlengbach,2065,3,15,AT,48.15355,15.92606
1649,Altlichtenwarth,2065,3,15,AT,48.64442,16.79664
1650,Altmelon,2065,3,15,AT,48.46222,14.96552
1656,Amstetten,2065,3,15,AT,48.1229,14.87206
1659,Andlersdorf,2065,3,15,AT,48.18333,16.66667
1666,Angern an der March,2065,3,15,AT,48.37778,16.82806
1675,Arbesbach,2065,3,15,AT,48.49337,14.95308
1676,Ardagger Stift,2065,3,15,AT,48.15,14.83333
1689,Aschbach Markt,2065,3,15,AT,48.07234,14.75395
1690,Aspang Markt,2065,3,15,AT,47.55,16.08333
1691,Asparn an der Zaya,2065,3,15,AT,48.58333,16.5
1692,Asperhofen,2065,3,15,AT,48.24583,15.92606
1699,Atzenbrugg,2065,3,15,AT,48.29119,15.90614
1703,Au am Leithaberge,2065,3,15,AT,47.92296,16.55794
1708,Auersthal,2065,3,15,AT,48.37373,16.63596
1718,Bad Deutsch-Altenburg,2065,3,15,AT,48.13425,16.90624
1719,Bad Erlach,2065,3,15,AT,47.72722,16.21444
1720,Bad Fischau,2065,3,15,AT,47.83137,16.16707
1731,Bad Pirawarth,2065,3,15,AT,48.45194,16.59833
1736,Bad Schönau,2065,3,15,AT,47.49473,16.2341
1738,Bad Traunstein,2065,3,15,AT,48.4385,15.11712
1739,Bad Vöslau,2065,3,15,AT,47.96533,16.21359
1742,Baden,2065,3,15,AT,48.00543,16.23264
1824,Bärnkopf,2065,3,15,AT,48.39046,15.00479
1752,Behamberg,2065,3,15,AT,48.01667,14.48333
1753,Berg,2065,3,15,AT,48.10147,17.03842
1759,Bergland,2065,3,15,AT,48.15595,15.18553
1761,Berndorf,2065,3,15,AT,47.94567,16.10973
1764,Bernhardsthal,2065,3,15,AT,48.69158,16.86951
1768,Biberbach,2065,3,15,AT,48.03006,14.70795
1771,Biedermannsdorf,2065,3,15,AT,48.08393,16.34542
1776,Bisamberg,2065,3,15,AT,48.33333,16.35
1778,Bischofstetten,2065,3,15,AT,48.12222,15.46909
1782,Blindenmarkt,2065,3,15,AT,48.12749,14.98647
1786,Bockfließ,2065,3,15,AT,48.36,16.60389
1825,Böheimkirchen,2065,3,15,AT,48.19779,15.76178
1796,Breitenau,2065,3,15,AT,47.73355,16.14338
1801,Breitenfurt bei Wien,2065,3,15,AT,48.13333,16.15
1806,Bromberg,2065,3,15,AT,47.66539,16.2099
1809,Bruck an der Leitha,2065,3,15,AT,48.01667,16.76667
1813,Brunn am Gebirge,2065,3,15,AT,48.10697,16.28466
1814,Brunn an der Schneebergbahn,2065,3,15,AT,47.82376,16.15934
1815,Brunn an der Wild,2065,3,15,AT,48.69425,15.52008
1818,Buchbach,2065,3,15,AT,47.69648,15.98425
1841,Deutsch-Wagram,2065,3,15,AT,48.29972,16.56667
1855,Dobersberg,2065,3,15,AT,48.9151,15.32188
1864,Dorfstetten,2065,3,15,AT,48.32573,14.98218
1867,Drasenhofen,2065,3,15,AT,48.75,16.65
1870,Drösing,2065,3,15,AT,48.539,16.90264
1869,Droß,2065,3,15,AT,48.46393,15.57561
1877,Dürnkrut,2065,3,15,AT,48.47315,16.85062
1878,Dürnstein,2065,3,15,AT,48.39582,15.51973
1884,Ebenfurth,2065,3,15,AT,47.87738,16.36731
1887,Ebenthal,2065,3,15,AT,48.43333,16.78333
1889,Ebergassing,2065,3,15,AT,48.04567,16.51709
1895,Ebreichsdorf,2065,3,15,AT,47.95579,16.40705
1897,Echsenbach,2065,3,15,AT,48.71667,15.21667
1898,Eckartsau,2065,3,15,AT,48.14507,16.79737
1904,Edlitz,2065,3,15,AT,47.59797,16.14052
1909,Eggenburg,2065,3,15,AT,48.63892,15.81903
1910,Eggendorf,2065,3,15,AT,47.85809,16.32182
1911,Eggern,2065,3,15,AT,48.90829,15.14877
1920,Eichgraben,2065,3,15,AT,48.17204,15.98391
1927,Eisgarn,2065,3,15,AT,48.91675,15.1032
1935,Emmersdorf an der Donau,2065,3,15,AT,48.2414,15.33721
1938,Engelhartstetten,2065,3,15,AT,48.1816,16.88367
1941,Ennsdorf,2065,3,15,AT,48.21181,14.5029
1942,Enzenreith,2065,3,15,AT,47.66839,15.95249
1943,Enzersdorf an der Fischa,2065,3,15,AT,48.08502,16.60832
1944,Enzersfeld,2065,3,15,AT,48.36338,16.42387
1947,Erlauf,2065,3,15,AT,48.18333,15.18333
1948,Ernstbrunn,2065,3,15,AT,48.53333,16.35
1949,Ernsthofen,2065,3,15,AT,48.12915,14.48058
1950,Erpersdorf,2065,3,15,AT,48.3421,15.91747
1952,Ertl,2065,3,15,AT,47.97704,14.63134
1954,Eschenau,2065,3,15,AT,48.04825,15.56694
1956,Euratsfeld,2065,3,15,AT,48.08181,14.93154
1960,Falkenstein,2065,3,15,AT,48.71667,16.58333
1961,Fallbach,2065,3,15,AT,48.65,16.41667
1965,Feistritz am Wechsel,2065,3,15,AT,47.6,16.05
1977,Felixdorf,2065,3,15,AT,47.88159,16.24208
1978,Fels am Wagram,2065,3,15,AT,48.43333,15.81667
1983,Ferschnitz,2065,3,15,AT,48.09419,14.98454
1990,Fischamend-Markt,2065,3,15,AT,48.11667,16.6
2009,Frankenfels,2065,3,15,AT,47.98234,15.32593
2027,Frohsdorf,2065,3,15,AT,47.73333,16.25
2029,Furth an der Triesting,2065,3,15,AT,47.97326,15.97326
2030,Furth bei Göttweig,2065,3,15,AT,48.37385,15.61408
2038,Gaaden,2065,3,15,AT,48.05364,16.20003
2041,Gablitz,2065,3,15,AT,48.22856,16.15437
2044,Gainfarn,2065,3,15,AT,47.9628,16.19368
2052,Gaming,2065,3,15,AT,47.929,15.08818
2183,Gänserndorf,2065,3,15,AT,48.33925,16.72016
2058,Gars am Kamp,2065,3,15,AT,48.58899,15.65363
2063,Gastern,2065,3,15,AT,48.89446,15.22027
2065,Gaubitsch,2065,3,15,AT,48.65,16.38333
2067,Gaweinstal,2065,3,15,AT,48.48003,16.5879
2069,Gedersdorf,2065,3,15,AT,48.43319,15.68865
2073,Geras,2065,3,15,AT,48.79725,15.67268
2074,Gerasdorf bei Wien,2065,3,15,AT,48.29447,16.46765
2075,Gerersdorf,2065,3,15,AT,48.20088,15.55613
2078,Gerolding,2065,3,15,AT,48.25,15.41667
2080,Gföhl,2065,3,15,AT,48.51667,15.48333
2081,Gießhübl,2065,3,15,AT,48.0978,16.23479
2087,Glinzendorf,2065,3,15,AT,48.24605,16.6406
2089,Gloggnitz,2065,3,15,AT,47.67487,15.93893
2094,Gmünd,2065,3,15,AT,48.7683,14.9808
2095,Gnadendorf,2065,3,15,AT,48.61667,16.4
2098,Gneixendorf,2065,3,15,AT,48.43751,15.6181
2185,Göllersdorf,2065,3,15,AT,48.49357,16.11943
2186,Göpfritz an der Wild,2065,3,15,AT,48.72497,15.40236
2191,Göstling an der Ybbs,2065,3,15,AT,47.80664,14.93797
2193,Götzendorf an der Leitha,2065,3,15,AT,48.01667,16.58333
2110,Grafenegg,2065,3,15,AT,48.4304,15.74907
2112,Grafenschlag,2065,3,15,AT,48.5,15.16667
2114,Grafenwörth,2065,3,15,AT,48.4079,15.77826
2118,Gramatneusiedl,2065,3,15,AT,48.0304,16.48936
2126,Greinsfurth,2065,3,15,AT,48.10846,14.8439
2129,Gresten,2065,3,15,AT,47.98521,15.02552
2136,Grimmenstein,2065,3,15,AT,47.61635,16.12724
2146,Groß-Engersdorf,2065,3,15,AT,48.35873,16.5661
2147,Groß-Enzersdorf,2065,3,15,AT,48.20278,16.55083
2148,Groß-Gerungs,2065,3,15,AT,48.57422,14.95789
2149,Groß-Schweinbarth,2065,3,15,AT,48.41472,16.63194
2150,Groß-Siegharts,2065,3,15,AT,48.7918,15.40429
2152,Großebersdorf,2065,3,15,AT,48.36405,16.47076
2153,Großharras,2065,3,15,AT,48.66389,16.24556
2154,Großhofen,2065,3,15,AT,48.25834,16.6194
2157,Großkrut,2065,3,15,AT,48.64389,16.72361
2159,Großmugl,2065,3,15,AT,48.49917,16.23056
2160,Großriedenthal,2065,3,15,AT,48.48333,15.86667
2161,Großrußbach,2065,3,15,AT,48.47412,16.41649
2163,Großweikersdorf,2065,3,15,AT,48.47123,15.98251
2168,Grünbach am Schneeberg,2065,3,15,AT,47.79747,15.98785
2172,Gugging,2065,3,15,AT,48.31385,16.24852
2173,Gumpoldskirchen,2065,3,15,AT,48.04538,16.2771
2196,Günselsdorf,2065,3,15,AT,47.94395,16.26062
2176,Guntersdorf,2065,3,15,AT,48.65,16.05
2177,Guntramsdorf,2065,3,15,AT,48.04687,16.31384
2180,Gutenbrunn,2065,3,15,AT,48.3652,15.11899
2181,Gutenstein,2065,3,15,AT,47.876,15.88881
2200,Haag,2065,3,15,AT,48.11362,14.56753
2204,Hadersdorf am Kamp,2065,3,15,AT,48.45,15.71667
2205,Hadres,2065,3,15,AT,48.70965,16.13038
2207,Hafnerbach,2065,3,15,AT,48.21667,15.48333
2209,Hagenbrunn,2065,3,15,AT,48.33333,16.4
2213,Haidershofen,2065,3,15,AT,48.07579,14.46131
2216,Hainburg an der Donau,2065,3,15,AT,48.14627,16.94504
2218,Hainfeld,2065,3,15,AT,48.0339,15.77414
2230,Hardegg,2065,3,15,AT,48.85,15.85
2231,Haringsee,2065,3,15,AT,48.1927,16.78741
2232,Harland,2065,3,15,AT,48.16162,15.63835
2233,Harmannsdorf,2065,3,15,AT,48.39724,16.3722
2235,Hart,2065,3,15,AT,48.1532,15.61569
2247,Haugschlag,2065,3,15,AT,48.98333,15.05
2248,Haugsdorf,2065,3,15,AT,48.70762,16.07656
2249,Haunoldstein,2065,3,15,AT,48.2,15.45
2252,Hausbrunn,2065,3,15,AT,48.62602,16.82844
2253,Hauskirchen,2065,3,15,AT,48.6,16.76667
2254,Hausleiten,2065,3,15,AT,48.38333,16.1
2256,Hausmening,2065,3,15,AT,48.07074,14.81438
2257,Heidenreichstein,2065,3,15,AT,48.86667,15.11667
2260,Heiligeneich,2065,3,15,AT,48.29964,15.89413
2261,Heiligenkreuz,2065,3,15,AT,48.05559,16.12493
2270,Hennersdorf,2065,3,15,AT,48.11173,16.36311
2273,Hernstein,2065,3,15,AT,47.89465,16.10561
2274,Herrnbaumgarten,2065,3,15,AT,48.69606,16.68283
2275,Herzogenburg,2065,3,15,AT,48.28137,15.69431
2281,Himberg,2065,3,15,AT,48.08333,16.43333
2285,Hinterbrühl,2065,3,15,AT,48.08611,16.24809
2287,Hinterleiten,2065,3,15,AT,48.16513,15.96654
2292,Hirschbach,2065,3,15,AT,48.74329,15.12521
2294,Hirtenberg,2065,3,15,AT,47.93095,16.17908
2299,Hochleithen,2065,3,15,AT,48.45317,16.5309
2302,Hochwolkersdorf,2065,3,15,AT,47.66127,16.28072
2305,Hof am Leithaberge,2065,3,15,AT,47.95,16.58333
2308,Hofamt Priel,2065,3,15,AT,48.19581,15.07746
2339,Höflein,2065,3,15,AT,48.06667,16.78333
2340,Höfling,2065,3,15,AT,48.05444,15.03672
2310,Hofstetten,2065,3,15,AT,48.09711,15.51149
2312,Hohenau,2065,3,15,AT,48.6042,16.9047
2314,Hohenberg,2065,3,15,AT,47.90679,15.61998
2315,Hoheneich,2065,3,15,AT,48.77195,15.02857
2317,Hohenruppersdorf,2065,3,15,AT,48.46439,16.65244
2321,Hollabrunn,2065,3,15,AT,48.55,16.08333
2323,Hollenstein an der Ybbs,2065,3,15,AT,47.80305,14.77312
2324,Hollenthon,2065,3,15,AT,47.58938,16.26131
2331,Horn,2065,3,15,AT,48.66274,15.65663
2333,Hundsheim,2065,3,15,AT,48.11749,16.93581
2346,Hürm,2065,3,15,AT,48.15601,15.41262
2334,Hutten,2065,3,15,AT,48.17856,15.98579
2372,Jaidhof,2065,3,15,AT,48.53333,15.48333
2374,Japons,2065,3,15,AT,48.7925,15.56831
2375,Jedenspeigen,2065,3,15,AT,48.49807,16.87225
2394,Kaltenleutgeben,2065,3,15,AT,48.11646,16.19956
2398,Kapelln,2065,3,15,AT,48.25817,15.75731
2405,Karlstetten,2065,3,15,AT,48.2592,15.56544
2409,Kasten bei Böheimkirchen,2065,3,15,AT,48.1532,15.77946
2411,Katzelsdorf,2065,3,15,AT,47.78055,16.26985
2412,Kaumberg,2065,3,15,AT,48.02415,15.89842
2414,Kautzen,2065,3,15,AT,48.93,15.23932
2416,Kematen an der Ybbs,2065,3,15,AT,48.02541,14.76468
2421,Kierling,2065,3,15,AT,48.30997,16.27616
2422,Kilb,2065,3,15,AT,48.10101,15.4085
2426,Kirchberg am Wagram,2065,3,15,AT,48.43182,15.89692
2427,Kirchberg am Walde,2065,3,15,AT,48.72477,15.08826
2428,Kirchberg am Wechsel,2065,3,15,AT,47.60738,15.99103
2429,Kirchberg an der Pielach,2065,3,15,AT,48.0269,15.42875
2437,Kirchschlag,2065,3,15,AT,48.39345,15.22285
2439,Kirchschlag in der Buckligen Welt,2065,3,15,AT,47.5,16.28333
2440,Kirchstetten,2065,3,15,AT,48.18333,15.81667
2441,Kirnberg an der Mank,2065,3,15,AT,48.07246,15.32232
2448,Klausen-Leopoldsdorf,2065,3,15,AT,48.08771,16.01686
2450,Klein-Neusiedl,2065,3,15,AT,48.09379,16.60661
2451,Klein-Pöchlarn,2065,3,15,AT,48.21667,15.21667
2459,Kleinzell,2065,3,15,AT,47.97993,15.7362
2462,Klosterneuburg,2065,3,15,AT,48.30521,16.32522
2510,Königstetten,2065,3,15,AT,48.30198,16.14492
2476,Korneuburg,2065,3,15,AT,48.35,16.33333
2477,Kottingbrunn,2065,3,15,AT,47.95096,16.22715
2483,Krems an der Donau,2065,3,15,AT,48.40921,15.61415
2484,Krems an der Donau Stadt,2065,3,15,AT,48.4104,15.60574
2491,Kritzendorf,2065,3,15,AT,48.32932,16.30011
2495,Krumau am Kamp,2065,3,15,AT,48.58879,15.44914
2497,Krumbach Markt,2065,3,15,AT,47.51667,16.18333
2499,Krumnussbaum,2065,3,15,AT,48.20877,15.16212
2517,Laa an der Thaya,2065,3,15,AT,48.71667,16.38333
2519,Laab im Walde,2065,3,15,AT,48.15486,16.17359
2525,Ladendorf,2065,3,15,AT,48.53333,16.48333
2531,Landegg,2065,3,15,AT,47.9,16.4
2535,Langau,2065,3,15,AT,48.83207,15.7156
2539,Langenlebarn-Oberaigen,2065,3,15,AT,48.33023,16.11059
2540,Langenlois,2065,3,15,AT,48.46667,15.66667
2541,Langenrohr,2065,3,15,AT,48.30489,16.01034
2544,Langenzersdorf,2065,3,15,AT,48.30432,16.36143
2546,Langschlag,2065,3,15,AT,48.57448,14.88459
2549,Lanzendorf,2065,3,15,AT,48.11056,16.445
2550,Lanzenkirchen,2065,3,15,AT,47.73621,16.21985
2551,Lassee,2065,3,15,AT,48.22479,16.8223
2558,Laxenburg,2065,3,15,AT,48.06833,16.35607
2563,Leiben,2065,3,15,AT,48.24628,15.2746
2570,Leitzersdorf,2065,3,15,AT,48.41918,16.24513
2575,Lengenfeld,2065,3,15,AT,48.47187,15.5987
2579,Leobendorf,2065,3,15,AT,48.38333,16.31667
2580,Leobersdorf,2065,3,15,AT,47.92796,16.21651
2584,Leopoldsdorf,2065,3,15,AT,48.11557,16.39126
2585,Leopoldsdorf im Marchfelde,2065,3,15,AT,48.22261,16.68858
2586,Lerchenfeld,2065,3,15,AT,48.41234,15.63183
2590,Lichtenegg,2065,3,15,AT,47.6,16.2
2592,Lichtenwörth,2065,3,15,AT,47.82756,16.29873
2600,Lilienfeld,2065,3,15,AT,48.01312,15.59664
2605,Litschau,2065,3,15,AT,48.94409,15.04483
2610,Loich,2065,3,15,AT,47.99578,15.40163
2613,Loosdorf,2065,3,15,AT,48.2,15.4
2620,Lunz am See,2065,3,15,AT,47.8612,15.02998
2626,Mailberg,2065,3,15,AT,48.67379,16.18132
2628,Maissau,2065,3,15,AT,48.573,15.83005
2629,Mank,2065,3,15,AT,48.11024,15.33915
2630,Mannersdorf am Leithagebirge,2065,3,15,AT,47.96667,16.6
2633,Mannsdorf an der Donau,2065,3,15,AT,48.152,16.66506
2634,Mannswörth,2065,3,15,AT,48.14547,16.51374
2635,Marbach an der Donau,2065,3,15,AT,48.21667,15.15
2636,Marchegg,2065,3,15,AT,48.26217,16.91045
2638,Margarethen am Moos,2065,3,15,AT,48.03333,16.6
2640,Maria Ellend,2065,3,15,AT,48.1,16.68333
2641,Maria Enzersdorf,2065,3,15,AT,48.1,16.28333
2642,Maria Laach am Jauerling,2065,3,15,AT,48.30412,15.34472
2644,Maria Lanzendorf,2065,3,15,AT,48.09923,16.41984
2649,Maria Taferl,2065,3,15,AT,48.22702,15.15954
2651,Maria-Anzbach,2065,3,15,AT,48.19012,15.93155
2659,Markersdorf an der Pielach,2065,3,15,AT,48.18333,15.5
2660,Markgrafneusiedl,2065,3,15,AT,48.26667,16.63333
2663,Markt Piesting,2065,3,15,AT,47.87358,16.1251
2665,Martinsberg,2065,3,15,AT,48.37549,15.14997
2672,Matzen,2065,3,15,AT,48.4,16.7
2673,Matzendorf,2065,3,15,AT,47.89137,16.21393
2674,Mauer bei Amstetten,2065,3,15,AT,48.09643,14.8006
2675,Mauerbach,2065,3,15,AT,48.24514,16.16793
2679,Mautern,2065,3,15,AT,48.39319,15.57793
2688,Melk,2065,3,15,AT,48.22737,15.33186
2698,Michelhausen,2065,3,15,AT,48.29085,15.93893
2701,Miesenbach,2065,3,15,AT,47.84035,15.98236
2706,Mistelbach,2065,3,15,AT,48.57,16.57667
2708,Mitterbach am Erlaufsee,2065,3,15,AT,47.81396,15.29537
2716,Mitterndorf an der Fischa,2065,3,15,AT,47.99739,16.47357
2740,Mödling,2065,3,15,AT,48.08605,16.28921
2744,Möllersdorf,2065,3,15,AT,48.02575,16.30508
2746,Mönichkirchen,2065,3,15,AT,47.51062,16.03425
2725,Moosbrunn,2065,3,15,AT,48.01667,16.45
2731,Muckendorf an der Donau,2065,3,15,AT,48.33183,16.1554
2732,Muggendorf,2065,3,15,AT,47.91059,15.93533
2756,Mühldorf,2065,3,15,AT,48.37432,15.34672
2761,Münchendorf,2065,3,15,AT,48.03333,16.38333
2777,Neidling,2065,3,15,AT,48.24005,15.55591
2783,Neu-Guntramsdorf,2065,3,15,AT,48.0642,16.31573
2789,Neudorf bei Staatz,2065,3,15,AT,48.72083,16.49139
2793,Neufurth,2065,3,15,AT,48.07894,14.8118
2797,Neuhofen an der Ybbs,2065,3,15,AT,48.05795,14.85489
2803,Neulengbach,2065,3,15,AT,48.19745,15.90219
2805,Neumarkt an der Ybbs,2065,3,15,AT,48.14103,15.05758
2809,Neunkirchen,2065,3,15,AT,47.72096,16.08107
2810,Neusiedl,2065,3,15,AT,47.88769,15.96313
2812,Neusiedl an der Zaya,2065,3,15,AT,48.5992,16.7799
2824,Niederhollabrunn,2065,3,15,AT,48.43333,16.3
2825,Niederleis,2065,3,15,AT,48.55,16.4
2839,Nöchling,2065,3,15,AT,48.22433,14.98123
2843,Ober-Grafendorf,2065,3,15,AT,48.1504,15.54531
2854,Oberhausen,2065,3,15,AT,48.1769,16.58506
2863,Oberndorf an der Melk,2065,3,15,AT,48.06386,15.2243
2867,Oberndorf in der Ebene,2065,3,15,AT,48.2704,15.68985
2874,Obersdorf,2065,3,15,AT,48.36667,16.51667
2875,Obersiebenbrunn,2065,3,15,AT,48.26537,16.71076
2881,Oberwagram,2065,3,15,AT,48.20157,15.64917
2882,Oberwaltersdorf,2065,3,15,AT,47.97567,16.32191
2886,Oberwölbling,2065,3,15,AT,48.31719,15.59166
2891,Oehling,2065,3,15,AT,48.1,14.8
2894,Oeynhausen,2065,3,15,AT,47.98533,16.29187
2901,Opponitz,2065,3,15,AT,47.87776,14.82283
2904,Orth an der Donau,2065,3,15,AT,48.14524,16.70089
2910,Ottenschlag,2065,3,15,AT,48.42393,15.21924
2913,Ottenthal,2065,3,15,AT,48.761,16.57914
2914,Otterthal,2065,3,15,AT,47.61667,15.93333
2923,Parbasdorf,2065,3,15,AT,48.28333,16.6
2931,Paudorf,2065,3,15,AT,48.35416,15.61853
2932,Payerbach,2065,3,15,AT,47.69209,15.8634
2935,Penz,2065,3,15,AT,48.03333,14.48333
2937,Perchtoldsdorf,2065,3,15,AT,48.11935,16.26607
2940,Pernegg,2065,3,15,AT,48.73333,15.61667
2942,Pernersdorf,2065,3,15,AT,48.7,16.01667
2943,Pernitz,2065,3,15,AT,47.89759,15.96022
2944,Persenbeug,2065,3,15,AT,48.18733,15.08809
2947,Petronell-Carnuntum,2065,3,15,AT,48.11296,16.86582
2951,Petzenkirchen,2065,3,15,AT,48.14693,15.15465
2955,Pfaffstätten,2065,3,15,AT,48.01737,16.26354
2970,Pillichsdorf,2065,3,15,AT,48.35,16.53333
2980,Pitten,2065,3,15,AT,47.71667,16.18333
3103,Pöchlarn,2065,3,15,AT,48.2,15.2
3104,Pöggstall,2065,3,15,AT,48.31734,15.20405
2987,Politischer Bezirk Amstetten,2065,3,15,AT,48.0,14.76667
2988,Politischer Bezirk Baden,2065,3,15,AT,47.97729,16.19845
2992,Politischer Bezirk Bruck an der Leitha,2065,3,15,AT,48.06781,16.77284
3004,Politischer Bezirk Gänserndorf,2065,3,15,AT,48.3934,16.73892
3001,Politischer Bezirk Gmünd,2065,3,15,AT,48.74732,14.98166
3009,Politischer Bezirk Hollabrunn,2065,3,15,AT,48.65286,15.99701
3010,Politischer Bezirk Horn,2065,3,15,AT,48.71341,15.68712
3017,Politischer Bezirk Korneuburg,2065,3,15,AT,48.44343,16.2412
3018,Politischer Bezirk Krems,2065,3,15,AT,48.46582,15.52093
3025,Politischer Bezirk Lilienfeld,2065,3,15,AT,47.91667,15.6
3028,Politischer Bezirk Melk,2065,3,15,AT,48.21314,15.24282
3029,Politischer Bezirk Mistelbach,2065,3,15,AT,48.59436,16.5473
3032,Politischer Bezirk Mödling,2065,3,15,AT,48.08517,16.24118
3033,Politischer Bezirk Neunkirchen,2065,3,15,AT,47.69424,15.93783
3043,Politischer Bezirk Sankt Pölten,2065,3,15,AT,48.16905,15.66508
3045,Politischer Bezirk Scheibbs,2065,3,15,AT,47.92316,15.10376
