start_id,start_vertex_type,end_id,end_vertex_type
2357,City,15,Country
2365,City,15,Country
2371,City,15,Country
2373,City,15,Country
2380,City,15,Country
2382,City,15,Country
2383,City,15,Country
2385,City,15,Country
2386,City,15,Country
2387,City,15,Country
2388,City,15,Country
2389,City,15,Country
2391,City,15,Country
2395,City,15,Country
2396,City,15,Country
2397,City,15,Country
2399,City,15,Country
2400,City,15,Country
2423,City,15,Country
2425,City,15,Country
2430,City,15,Country
2436,City,15,Country
2444,City,15,Country
2455,City,15,Country
2457,City,15,Country
2458,City,15,Country
2463,City,15,Country
2461,City,15,Country
2465,City,15,Country
2466,City,15,Country
2508,City,15,Country
2470,City,15,Country
2471,City,15,Country
2478,City,15,Country
2479,City,15,Country
2480,City,15,Country
2482,City,15,Country
2488,City,15,Country
2493,City,15,Country
2494,City,15,Country
2498,City,15,Country
2501,City,15,Country
2505,City,15,Country
2506,City,15,Country
2522,City,15,Country
2527,City,15,Country
2532,City,15,Country
2534,City,15,Country
2536,City,15,Country
2543,City,15,Country
2547,City,15,Country
2552,City,15,Country
2564,City,15,Country
2566,City,15,Country
2567,City,15,Country
2569,City,15,Country
2573,City,15,Country
2578,City,15,Country
2589,City,15,Country
2593,City,15,Country
2595,City,15,Country
2597,City,15,Country
2598,City,15,Country
2599,City,15,Country
2624,City,15,Country
2612,City,15,Country
2625,City,15,Country
2643,City,15,Country
2652,City,15,Country
2657,City,15,Country
2658,City,15,Country
2680,City,15,Country
2689,City,15,Country
2691,City,15,Country
2693,City,15,Country
2694,City,15,Country
2710,City,15,Country
2711,City,15,Country
2714,City,15,Country
2717,City,15,Country
2721,City,15,Country
2747,City,15,Country
2728,City,15,Country
2729,City,15,Country
2757,City,15,Country
2758,City,15,Country
2735,City,15,Country
2736,City,15,Country
2765,City,15,Country
2766,City,15,Country
2767,City,15,Country
2769,City,15,Country
2780,City,15,Country
2781,City,15,Country
2786,City,15,Country
2788,City,15,Country
2808,City,15,Country
2817,City,15,Country
2833,City,15,Country
2829,City,15,Country
2832,City,15,Country
2835,City,15,Country
2837,City,15,Country
2842,City,15,Country
2844,City,15,Country
2847,City,15,Country
2851,City,15,Country
2857,City,15,Country
2870,City,15,Country
2872,City,15,Country
2876,City,15,Country
2880,City,15,Country
2885,City,15,Country
2887,City,15,Country
2888,City,15,Country
3897,City,15,Country
2900,City,15,Country
2903,City,15,Country
2908,City,15,Country
2917,City,15,Country
2918,City,15,Country
2919,City,15,Country
2925,City,15,Country
2927,City,15,Country
2933,City,15,Country
2936,City,15,Country
2939,City,15,Country
2941,City,15,Country
2945,City,15,Country
2962,City,15,Country
2965,City,15,Country
2971,City,15,Country
2974,City,15,Country
2976,City,15,Country
2977,City,15,Country
2978,City,15,Country
2979,City,15,Country
2993,City,15,Country
2994,City,15,Country
3002,City,15,Country
3007,City,15,Country
3021,City,15,Country
3022,City,15,Country
3024,City,15,Country
3030,City,15,Country
3031,City,15,Country
3050,City,15,Country
3055,City,15,Country
3059,City,15,Country
3105,City,15,Country
3106,City,15,Country
3107,City,15,Country
3065,City,15,Country
3076,City,15,Country
3084,City,15,Country
3086,City,15,Country
3089,City,15,Country
3097,City,15,Country
3101,City,15,Country
3114,City,15,Country
3115,City,15,Country
3121,City,15,Country
3122,City,15,Country
3128,City,15,Country
3134,City,15,Country
3139,City,15,Country
3143,City,15,Country
3145,City,15,Country
3147,City,15,Country
3148,City,15,Country
3149,City,15,Country
3164,City,15,Country
3168,City,15,Country
3179,City,15,Country
3182,City,15,Country
3192,City,15,Country
3193,City,15,Country
3203,City,15,Country
3212,City,15,Country
3226,City,15,Country
3214,City,15,Country
3232,City,15,Country
3243,City,15,Country
3245,City,15,Country
3246,City,15,Country
3250,City,15,Country
3257,City,15,Country
3260,City,15,Country
3261,City,15,Country
3264,City,15,Country
3265,City,15,Country
3266,City,15,Country
3267,City,15,Country
3268,City,15,Country
3270,City,15,Country
3272,City,15,Country
3273,City,15,Country
3274,City,15,Country
3275,City,15,Country
3276,City,15,Country
3277,City,15,Country
3280,City,15,Country
3284,City,15,Country
3285,City,15,Country
3286,City,15,Country
3287,City,15,Country
3289,City,15,Country
3290,City,15,Country
3291,City,15,Country
3292,City,15,Country
3294,City,15,Country
3296,City,15,Country
3300,City,15,Country
3303,City,15,Country
3308,City,15,Country
3311,City,15,Country
3312,City,15,Country
3313,City,15,Country
3314,City,15,Country
3316,City,15,Country
3317,City,15,Country
3321,City,15,Country
3323,City,15,Country
3324,City,15,Country
3325,City,15,Country
3327,City,15,Country
3328,City,15,Country
3331,City,15,Country
3333,City,15,Country
3335,City,15,Country
3336,City,15,Country
3337,City,15,Country
3339,City,15,Country
3342,City,15,Country
3352,City,15,Country
3412,City,15,Country
3367,City,15,Country
3371,City,15,Country
3415,City,15,Country
3389,City,15,Country
3393,City,15,Country
3399,City,15,Country
3425,City,15,Country
3426,City,15,Country
3436,City,15,Country
3438,City,15,Country
3442,City,15,Country
3444,City,15,Country
3450,City,15,Country
3462,City,15,Country
3466,City,15,Country
3564,City,15,Country
3565,City,15,Country
3473,City,15,Country
3474,City,15,Country
3475,City,15,Country
3478,City,15,Country
3488,City,15,Country
3493,City,15,Country
3494,City,15,Country
3495,City,15,Country
3498,City,15,Country
3499,City,15,Country
3500,City,15,Country
3505,City,15,Country
3510,City,15,Country
3522,City,15,Country
3531,City,15,Country
3537,City,15,Country
3538,City,15,Country
3547,City,15,Country
3542,City,15,Country
3549,City,15,Country
3555,City,15,Country
3556,City,15,Country
3563,City,15,Country
3576,City,15,Country
3585,City,15,Country
3586,City,15,Country
3596,City,15,Country
3600,City,15,Country
3601,City,15,Country
3602,City,15,Country
3606,City,15,Country
3608,City,15,Country
3617,City,15,Country
3619,City,15,Country
3622,City,15,Country
3623,City,15,Country
3626,City,15,Country
3628,City,15,Country
3635,City,15,Country
3899,City,15,Country
3901,City,15,Country
3645,City,15,Country
3647,City,15,Country
3648,City,15,Country
3651,City,15,Country
3655,City,15,Country
3659,City,15,Country
3667,City,15,Country
3673,City,15,Country
3674,City,15,Country
3693,City,15,Country
3694,City,15,Country
3698,City,15,Country
3701,City,15,Country
3710,City,15,Country
3712,City,15,Country
3725,City,15,Country
3742,City,15,Country
3745,City,15,Country
3766,City,15,Country
3781,City,15,Country
3784,City,15,Country
3780,City,15,Country
3795,City,15,Country
3796,City,15,Country
3799,City,15,Country
3800,City,15,Country
3807,City,15,Country
3813,City,15,Country
3815,City,15,Country
3834,City,15,Country
3843,City,15,Country
3858,City,15,Country
3860,City,15,Country
3852,City,15,Country
3881,City,15,Country
3882,City,15,Country
3883,City,15,Country
3884,City,15,Country
1600,City,15,Country
1601,City,15,Country
1607,City,15,Country
1620,City,15,Country
1625,City,15,Country
1634,City,15,Country
1652,City,15,Country
1653,City,15,Country
1655,City,15,Country
1662,City,15,Country
1665,City,15,Country
1669,City,15,Country
1683,City,15,Country
1684,City,15,Country
1687,City,15,Country
1688,City,15,Country
1709,City,15,Country
1713,City,15,Country
1714,City,15,Country
1727,City,15,Country
1748,City,15,Country
1751,City,15,Country
1766,City,15,Country
1769,City,15,Country
1770,City,15,Country
1774,City,15,Country
1791,City,15,Country
1797,City,15,Country
1802,City,15,Country
1804,City,15,Country
1805,City,15,Country
1807,City,15,Country
1817,City,15,Country
1831,City,15,Country
1872,City,15,Country
1880,City,15,Country
1881,City,15,Country
1913,City,15,Country
1915,City,15,Country
1928,City,15,Country
1930,City,15,Country
1931,City,15,Country
1932,City,15,Country
1937,City,15,Country
1946,City,15,Country
1951,City,15,Country
1979,City,15,Country
1984,City,15,Country
1985,City,15,Country
1987,City,15,Country
1993,City,15,Country
1998,City,15,Country
1999,City,15,Country
2000,City,15,Country
2004,City,15,Country
2025,City,15,Country
2034,City,15,Country
2035,City,15,Country
2028,City,15,Country
2050,City,15,Country
2051,City,15,Country
2076,City,15,Country
2077,City,15,Country
2096,City,15,Country
2101,City,15,Country
2194,City,15,Country
2116,City,15,Country
2164,City,15,Country
2132,City,15,Country
2133,City,15,Country
2137,City,15,Country
2138,City,15,Country
2170,City,15,Country
2215,City,15,Country
2220,City,15,Country
2224,City,15,Country
2237,City,15,Country
2335,City,15,Country
2245,City,15,Country
2265,City,15,Country
2266,City,15,Country
2289,City,15,Country
2298,City,15,Country
2338,City,15,Country
2326,City,15,Country
2328,City,15,Country
2329,City,15,Country
2345,City,15,Country
2350,City,15,Country
2353,City,15,Country
2354,City,15,Country
2359,City,15,Country
2360,City,15,Country
2361,City,15,Country
2364,City,15,Country
2368,City,15,Country
2369,City,15,Country
2376,City,15,Country
2378,City,15,Country
2379,City,15,Country
2384,City,15,Country
2393,City,15,Country
2401,City,15,Country
2403,City,15,Country
2406,City,15,Country
2407,City,15,Country
2408,City,15,Country
2413,City,15,Country
2417,City,15,Country
2431,City,15,Country
2433,City,15,Country
2435,City,15,Country
2443,City,15,Country
2472,City,15,Country
2473,City,15,Country
2512,City,15,Country
2481,City,15,Country
2503,City,15,Country
2507,City,15,Country
2526,City,15,Country
2530,City,15,Country
2623,City,15,Country
2548,City,15,Country
2557,City,15,Country
2560,City,15,Country
2565,City,15,Country
2587,City,15,Country
2588,City,15,Country
2596,City,15,Country
2655,City,15,Country
2656,City,15,Country
2667,City,15,Country
2668,City,15,Country
2677,City,15,Country
2682,City,15,Country
2683,City,15,Country
2699,City,15,Country
2700,City,15,Country
2703,City,15,Country
2704,City,15,Country
2715,City,15,Country
2750,City,15,Country
2751,City,15,Country
2753,City,15,Country
2762,City,15,Country
2737,City,15,Country
2738,City,15,Country
2770,City,15,Country
2771,City,15,Country
2773,City,15,Country
2774,City,15,Country
2779,City,15,Country
2815,City,15,Country
2821,City,15,Country
2822,City,15,Country
2826,City,15,Country
2836,City,15,Country
2846,City,15,Country
2856,City,15,Country
2858,City,15,Country
2860,City,15,Country
2861,City,15,Country
2866,City,15,Country
2869,City,15,Country
2877,City,15,Country
2889,City,15,Country
2893,City,15,Country
3898,City,15,Country
2929,City,15,Country
2949,City,15,Country
2950,City,15,Country
2953,City,15,Country
2958,City,15,Country
2959,City,15,Country
2960,City,15,Country
2961,City,15,Country
2969,City,15,Country
3011,City,15,Country
3012,City,15,Country
3015,City,15,Country
3019,City,15,Country
3020,City,15,Country
3023,City,15,Country
3038,City,15,Country
3046,City,15,Country
3064,City,15,Country
3072,City,15,Country
3087,City,15,Country
3124,City,15,Country
3135,City,15,Country
3138,City,15,Country
3150,City,15,Country
3175,City,15,Country
3176,City,15,Country
3177,City,15,Country
3180,City,15,Country
3184,City,15,Country
3186,City,15,Country
3188,City,15,Country
3194,City,15,Country
3196,City,15,Country
3206,City,15,Country
3209,City,15,Country
3218,City,15,Country
3271,City,15,Country
3338,City,15,Country
3346,City,15,Country
3351,City,15,Country
3360,City,15,Country
3363,City,15,Country
3365,City,15,Country
3372,City,15,Country
3379,City,15,Country
3418,City,15,Country
3422,City,15,Country
3404,City,15,Country
3408,City,15,Country
3409,City,15,Country
3411,City,15,Country
3427,City,15,Country
3431,City,15,Country
3441,City,15,Country
3446,City,15,Country
3459,City,15,Country
3460,City,15,Country
3463,City,15,Country
3566,City,15,Country
3567,City,15,Country
3482,City,15,Country
3501,City,15,Country
3502,City,15,Country
3503,City,15,Country
3504,City,15,Country
3508,City,15,Country
3513,City,15,Country
3540,City,15,Country
3541,City,15,Country
3552,City,15,Country
3558,City,15,Country
3559,City,15,Country
3571,City,15,Country
3572,City,15,Country
3580,City,15,Country
3581,City,15,Country
3582,City,15,Country
3589,City,15,Country
3595,City,15,Country
3604,City,15,Country
3624,City,15,Country
3625,City,15,Country
3632,City,15,Country
3636,City,15,Country
3639,City,15,Country
3643,City,15,Country
3656,City,15,Country
3658,City,15,Country
3663,City,15,Country
3671,City,15,Country
3690,City,15,Country
3691,City,15,Country
3695,City,15,Country
3696,City,15,Country
3708,City,15,Country
3697,City,15,Country
3700,City,15,Country
3702,City,15,Country
3720,City,15,Country
3724,City,15,Country
3853,City,15,Country
3751,City,15,Country
3752,City,15,Country
3753,City,15,Country
3754,City,15,Country
3770,City,15,Country
3771,City,15,Country
3790,City,15,Country
3798,City,15,Country
3811,City,15,Country
3814,City,15,Country
3816,City,15,Country
3821,City,15,Country
3857,City,15,Country
3867,City,15,Country
3871,City,15,Country
3875,City,15,Country
3879,City,15,Country
3888,City,15,Country
3896,City,15,Country
1605,City,15,Country
1609,City,15,Country
1612,City,15,Country
1615,City,15,Country
1617,City,15,Country
1619,City,15,Country
1621,City,15,Country
1622,City,15,Country
1626,City,15,Country
1630,City,15,Country
1632,City,15,Country
1637,City,15,Country
1640,City,15,Country
1645,City,15,Country
1648,City,15,Country
1651,City,15,Country
1654,City,15,Country
1660,City,15,Country
1670,City,15,Country
1680,City,15,Country
1685,City,15,Country
1686,City,15,Country
1693,City,15,Country
1695,City,15,Country
1696,City,15,Country
1697,City,15,Country
1698,City,15,Country
1700,City,15,Country
1704,City,15,Country
1705,City,15,Country
1710,City,15,Country
1711,City,15,Country
1715,City,15,Country
1724,City,15,Country
1725,City,15,Country
1728,City,15,Country
1729,City,15,Country
1730,City,15,Country
1735,City,15,Country
1741,City,15,Country
1754,City,15,Country
1756,City,15,Country
1757,City,15,Country
1760,City,15,Country
1792,City,15,Country
1794,City,15,Country
1793,City,15,Country
1819,City,15,Country
1822,City,15,Country
1835,City,15,Country
1845,City,15,Country
1849,City,15,Country
1850,City,15,Country
1851,City,15,Country
1860,City,15,Country
1873,City,15,Country
1876,City,15,Country
1885,City,15,Country
1891,City,15,Country
1893,City,15,Country
1905,City,15,Country
1906,City,15,Country
1921,City,15,Country
1939,City,15,Country
1940,City,15,Country
1974,City,15,Country
1992,City,15,Country
2006,City,15,Country
2008,City,15,Country
2010,City,15,Country
2019,City,15,Country
2020,City,15,Country
2042,City,15,Country
2048,City,15,Country
2049,City,15,Country
2054,City,15,Country
2059,City,15,Country
2062,City,15,Country
2066,City,15,Country
2068,City,15,Country
2092,City,15,Country
2102,City,15,Country
2105,City,15,Country
2117,City,15,Country
2125,City,15,Country
2134,City,15,Country
2143,City,15,Country
2167,City,15,Country
2169,City,15,Country
2171,City,15,Country
2175,City,15,Country
2179,City,15,Country
2199,City,15,Country
2201,City,15,Country
2208,City,15,Country
2210,City,15,Country
2211,City,15,Country
2212,City,15,Country
2214,City,15,Country
2227,City,15,Country
2234,City,15,Country
2239,City,15,Country
2240,City,15,Country
2243,City,15,Country
2244,City,15,Country
2267,City,15,Country
2276,City,15,Country
2297,City,15,Country
2300,City,15,Country
2303,City,15,Country
2309,City,15,Country
2327,City,15,Country
2343,City,15,Country
2358,City,15,Country
2363,City,15,Country
2392,City,15,Country
2410,City,15,Country
2415,City,15,Country
2432,City,15,Country
2434,City,15,Country
